app,metric,errorType
brutehash4,local_hit_rate,other
brutehash4,gst_requested_throughput,other
brutehash4,l2_write_throughput,other
brutehash4,atomic_transactions_per_request,other
brutehash4,tex_utilization,Internal profiling error
brutehash4,half_precision_fu_utilization,other
brutehash5,gst_requested_throughput,other
brutehash5,l2_write_throughput,other
brutehash5,atomic_transactions_per_request,other
brutehash5,tex_utilization,Internal profiling error
brutehash5,half_precision_fu_utilization,other
brutehash6,shared_store_transactions,other
brutehash6,gst_requested_throughput,other
brutehash6,l2_write_throughput,other
brutehash6,stall_constant_memory_dependency,other
brutehash6,atomic_transactions_per_request,other
brutehash6,tex_utilization,Internal profiling error
brutehash6,half_precision_fu_utilization,other
brutehash7,gst_requested_throughput,other
brutehash7,l2_write_throughput,other
brutehash7,atomic_transactions_per_request,other
brutehash7,tex_utilization,Internal profiling error
brutehash7,half_precision_fu_utilization,other
brutehash8,shared_store_transactions,other
brutehash8,gst_requested_throughput,other
brutehash8,l2_write_throughput,other
brutehash8,atomic_transactions_per_request,other
brutehash8,tex_utilization,Internal profiling error
brutehash8,half_precision_fu_utilization,other
brutehash9,gst_requested_throughput,other
brutehash9,l2_write_throughput,other
brutehash9,atomic_transactions_per_request,other
brutehash9,tex_utilization,Internal profiling error
brutehash10,shared_store_transactions,Size 0
brutehash10,gst_requested_throughput,other
brutehash10,l2_write_throughput,other
brutehash10,stall_constant_memory_dependency,other
brutehash10,atomic_transactions_per_request,other
brutehash10,tex_utilization,Internal profiling error
brutehash10,half_precision_fu_utilization,other
cuda-hash1,tex_utilization,Internal profiling error
cuda-hash2,tex_utilization,Internal profiling error
cuda-hash3,tex_utilization,Internal profiling error
cuda-hash4,tex_utilization,Internal profiling error
cuda-hash5,tex_utilization,Internal profiling error
cuda-hash6,tex_utilization,Internal profiling error
cuda-hash7,tex_utilization,Internal profiling error
cuda-hash8,tex_utilization,Internal profiling error
cuda-hash9,tex_utilization,Internal profiling error
cuda-hash10,tex_utilization,Internal profiling error
cuda-hash11,tex_utilization,Internal profiling error
cudaSha2561,shared_store_transactions,Error 2
cudaSha2561,gst_requested_throughput,Internal profiling error
cudaSha2561,l2_write_throughput,Error 2
cudaSha2561,atomic_transactions_per_request,Error 3
cudaSha2561,tex_utilization,Internal profiling error
cudaSha2561,half_precision_fu_utilization,Error 3
cudaSha2562,shared_store_transactions,Error 2
cudaSha2562,gst_requested_throughput,Internal profiling error
cudaSha2562,l2_write_throughput,Error 2
cudaSha2562,atomic_transactions_per_request,Error 3
cudaSha2562,tex_utilization,Internal profiling error
cudaSha2562,half_precision_fu_utilization,Error 3
cudaSha2563,local_hit_rate,Error 2
cudaSha2563,gst_requested_throughput,Internal profiling error
cudaSha2563,l2_write_throughput,Error 2
cudaSha2563,stall_constant_memory_dependency,Error 3
cudaSha2563,atomic_transactions_per_request,Error 3
cudaSha2563,tex_utilization,Internal profiling error
cudaSha2563,half_precision_fu_utilization,Error 3
cudaSha2564,shared_store_transactions,Error 2
cudaSha2564,gst_requested_throughput,Internal profiling error
cudaSha2564,l2_write_throughput,Error 2
cudaSha2564,stall_constant_memory_dependency,Error 3
cudaSha2564,atomic_transactions_per_request,Error 3
cudaSha2564,tex_utilization,Internal profiling error
cudaSha2565,local_hit_rate,Error 2
cudaSha2565,gst_requested_throughput,Internal profiling error
cudaSha2565,l2_write_throughput,Error 2
cudaSha2565,stall_constant_memory_dependency,Error 3
cudaSha2565,atomic_transactions_per_request,Error 3
cudaSha2565,tex_utilization,Internal profiling error
cudaSha2565,half_precision_fu_utilization,Error 3
cudaSha2566,shared_store_transactions,Error 2
cudaSha2566,local_hit_rate,Error 2
cudaSha2566,gst_requested_throughput,Internal profiling error
cudaSha2566,l2_write_throughput,Error 2
cudaSha2566,atomic_transactions_per_request,Error 3
cudaSha2566,tex_utilization,Internal profiling error
cudaSha2566,half_precision_fu_utilization,Error 3
cudaSha2567,gst_requested_throughput,Internal profiling error
cudaSha2567,l2_write_throughput,Error 2
cudaSha2567,stall_constant_memory_dependency,Error 3
cudaSha2567,atomic_transactions_per_request,Error 3
cudaSha2567,tex_utilization,Internal profiling error
cudaSha2568,shared_store_transactions,Error 2
cudaSha2568,gst_requested_throughput,Internal profiling error
cudaSha2568,l2_write_throughput,Error 2
cudaSha2568,stall_constant_memory_dependency,Error 3
cudaSha2568,atomic_transactions_per_request,Error 3
cudaSha2568,tex_utilization,Internal profiling error
cudaSha2568,half_precision_fu_utilization,Error 3
cudaSha2569,shared_store_transactions,Error 2
cudaSha2569,local_hit_rate,Error 2
cudaSha2569,gst_requested_throughput,Internal profiling error
cudaSha2569,l2_write_throughput,Error 2
cudaSha2569,atomic_transactions_per_request,Error 3
cudaSha2569,tex_utilization,Internal profiling error
cudaSha25610,gst_requested_throughput,Internal profiling error
cudaSha25610,l2_write_throughput,Error 2
cudaSha25610,atomic_transactions_per_request,Error 3
cudaSha25610,tex_utilization,Internal profiling error
cudaSha25611,shared_store_transactions,Error 2
cudaSha25611,gst_requested_throughput,Internal profiling error
cudaSha25611,l2_write_throughput,Error 2
cudaSha25611,stall_constant_memory_dependency,Error 3
cudaSha25611,atomic_transactions_per_request,Error 3
cudaSha25611,tex_utilization,Internal profiling error
cudaSha25611,half_precision_fu_utilization,Error 3
des1,inst_integer,No metric
des1,ipc,No metric
des1,issued_ipc,No metric
des1,issue_slot_utilization,No metric
des1,sm_efficiency,No metric
des1,achieved_occupancy,No metric
des1,eligible_warps_per_cycle,No metric
des1,shared_utilization,No metric
des1,l2_utilization,No metric
des1,tex_utilization,Internal profiling error
des1,ldst_fu_utilization,No metric
des1,cf_fu_utilization,No metric
des1,tex_fu_utilization,No metric
des1,special_fu_utilization,No metric
des1,half_precision_fu_utilization,No metric
des1,single_precision_fu_utilization,No metric
des1,double_precision_fu_utilization,No metric
des1,flop_hp_efficiency,No metric
des1,flop_sp_efficiency,No metric
des1,flop_dp_efficiency,No metric
des2,inst_integer,No metric
des2,inst_misc,No metric
des2,ipc,No metric
des2,issued_ipc,No metric
des2,issue_slot_utilization,No metric
des2,sm_efficiency,No metric
des2,achieved_occupancy,No metric
des2,eligible_warps_per_cycle,No metric
des2,shared_utilization,No metric
des2,l2_utilization,No metric
des2,tex_utilization,Internal profiling error
des2,ldst_fu_utilization,No metric
des2,cf_fu_utilization,No metric
des2,tex_fu_utilization,No metric
des2,special_fu_utilization,No metric
des2,half_precision_fu_utilization,No metric
des2,single_precision_fu_utilization,No metric
des2,double_precision_fu_utilization,No metric
des2,flop_hp_efficiency,No metric
des2,flop_sp_efficiency,No metric
des2,flop_dp_efficiency,No metric
des3,inst_integer,No metric
des3,ipc,No metric
des3,issued_ipc,No metric
des3,issue_slot_utilization,No metric
des3,sm_efficiency,No metric
des3,achieved_occupancy,No metric
des3,eligible_warps_per_cycle,No metric
des3,shared_utilization,No metric
des3,l2_utilization,No metric
des3,tex_utilization,Internal profiling error
des3,ldst_fu_utilization,No metric
des3,cf_fu_utilization,No metric
des3,tex_fu_utilization,No metric
des3,special_fu_utilization,No metric
des3,half_precision_fu_utilization,No metric
des3,single_precision_fu_utilization,No metric
des3,double_precision_fu_utilization,No metric
des3,flop_hp_efficiency,No metric
des3,flop_sp_efficiency,No metric
des3,flop_dp_efficiency,No metric
des4,inst_integer,No metric
des4,inst_misc,No metric
des4,ipc,No metric
des4,issued_ipc,No metric
des4,issue_slot_utilization,No metric
des4,sm_efficiency,No metric
des4,achieved_occupancy,No metric
des4,eligible_warps_per_cycle,No metric
des4,shared_utilization,No metric
des4,l2_utilization,No metric
des4,tex_utilization,Internal profiling error
des4,ldst_fu_utilization,No metric
des4,cf_fu_utilization,No metric
des4,tex_fu_utilization,No metric
des4,special_fu_utilization,No metric
des4,half_precision_fu_utilization,No metric
des4,single_precision_fu_utilization,No metric
des4,double_precision_fu_utilization,No metric
des4,flop_hp_efficiency,No metric
des4,flop_sp_efficiency,No metric
des4,flop_dp_efficiency,No metric
des5,inst_integer,No metric
des5,inst_misc,No metric
des5,ipc,No metric
des5,issued_ipc,No metric
des5,issue_slot_utilization,No metric
des5,sm_efficiency,No metric
des5,achieved_occupancy,No metric
des5,eligible_warps_per_cycle,No metric
des5,shared_utilization,No metric
des5,l2_utilization,No metric
des5,tex_utilization,Internal profiling error
des5,ldst_fu_utilization,No metric
des5,cf_fu_utilization,No metric
des5,tex_fu_utilization,No metric
des5,special_fu_utilization,No metric
des5,half_precision_fu_utilization,No metric
des5,single_precision_fu_utilization,No metric
des5,double_precision_fu_utilization,No metric
des5,flop_hp_efficiency,No metric
des5,flop_sp_efficiency,No metric
des5,flop_dp_efficiency,No metric
des6,inst_integer,No metric
des6,inst_misc,No metric
des6,ipc,No metric
des6,issued_ipc,No metric
des6,issue_slot_utilization,No metric
des6,sm_efficiency,No metric
des6,achieved_occupancy,No metric
des6,eligible_warps_per_cycle,No metric
des6,shared_utilization,No metric
des6,l2_utilization,No metric
des6,tex_utilization,Internal profiling error
des6,ldst_fu_utilization,No metric
des6,cf_fu_utilization,No metric
des6,tex_fu_utilization,No metric
des6,special_fu_utilization,No metric
des6,half_precision_fu_utilization,No metric
des6,single_precision_fu_utilization,No metric
des6,double_precision_fu_utilization,No metric
des6,flop_hp_efficiency,No metric
des6,flop_sp_efficiency,No metric
des6,flop_dp_efficiency,No metric
des7,inst_integer,No metric
des7,inst_misc,No metric
des7,ipc,No metric
des7,issued_ipc,No metric
des7,issue_slot_utilization,No metric
des7,sm_efficiency,No metric
des7,achieved_occupancy,No metric
des7,eligible_warps_per_cycle,No metric
des7,shared_utilization,No metric
des7,l2_utilization,No metric
des7,tex_utilization,Internal profiling error
des7,ldst_fu_utilization,No metric
des7,cf_fu_utilization,No metric
des7,tex_fu_utilization,No metric
des7,special_fu_utilization,No metric
des7,half_precision_fu_utilization,No metric
des7,single_precision_fu_utilization,No metric
des7,double_precision_fu_utilization,No metric
des7,flop_hp_efficiency,No metric
des7,flop_sp_efficiency,No metric
des7,flop_dp_efficiency,No metric
des8,inst_integer,No metric
des8,inst_misc,No metric
des8,ipc,No metric
des8,issued_ipc,No metric
des8,issue_slot_utilization,No metric
des8,sm_efficiency,No metric
des8,achieved_occupancy,No metric
des8,eligible_warps_per_cycle,No metric
des8,shared_utilization,No metric
des8,l2_utilization,No metric
des8,tex_utilization,Internal profiling error
des8,ldst_fu_utilization,No metric
des8,cf_fu_utilization,No metric
des8,tex_fu_utilization,No metric
des8,special_fu_utilization,No metric
des8,half_precision_fu_utilization,No metric
des8,single_precision_fu_utilization,No metric
des8,double_precision_fu_utilization,No metric
des8,flop_hp_efficiency,No metric
des8,flop_sp_efficiency,No metric
des8,flop_dp_efficiency,No metric
des9,inst_integer,No metric
des9,inst_misc,No metric
des9,ipc,No metric
des9,issued_ipc,No metric
des9,issue_slot_utilization,No metric
des9,sm_efficiency,No metric
des9,achieved_occupancy,No metric
des9,eligible_warps_per_cycle,No metric
des9,shared_utilization,No metric
des9,l2_utilization,No metric
des9,tex_utilization,Internal profiling error
des9,ldst_fu_utilization,No metric
des9,cf_fu_utilization,No metric
des9,tex_fu_utilization,No metric
des9,special_fu_utilization,No metric
des9,half_precision_fu_utilization,No metric
des9,single_precision_fu_utilization,No metric
des9,double_precision_fu_utilization,No metric
des9,flop_hp_efficiency,No metric
des9,flop_sp_efficiency,No metric
des9,flop_dp_efficiency,No metric
des10,inst_integer,No metric
des10,inst_misc,No metric
des10,ipc,No metric
des10,issued_ipc,No metric
des10,issue_slot_utilization,No metric
des10,sm_efficiency,No metric
des10,achieved_occupancy,No metric
des10,eligible_warps_per_cycle,No metric
des10,shared_utilization,No metric
des10,l2_utilization,No metric
des10,tex_utilization,Internal profiling error
des10,ldst_fu_utilization,No metric
des10,cf_fu_utilization,No metric
des10,tex_fu_utilization,No metric
des10,special_fu_utilization,No metric
des10,half_precision_fu_utilization,No metric
des10,single_precision_fu_utilization,No metric
des10,double_precision_fu_utilization,No metric
des10,flop_hp_efficiency,No metric
des10,flop_sp_efficiency,No metric
des10,flop_dp_efficiency,No metric
hashiru1,branch_efficiency,Error 2
hashiru1,shared_store_transactions,Error 2
hashiru1,shared_load_transactions,Error 2
hashiru1,l2_read_transactions,Error 2
hashiru1,local_hit_rate,Error 2
hashiru1,gst_requested_throughput,Error 2
hashiru1,gld_throughput,Error 2
hashiru1,l2_tex_read_throughput,Error 2
hashiru1,l2_write_throughput,Error 2
hashiru1,local_store_throughput,Error 2
hashiru1,flop_count_sp_special,Internal profiling error
hashiru1,dram_utilization,Error 2
hashiru1,stall_inst_fetch,Error 2
hashiru1,stall_texture,Error 2
hashiru1,stall_sync,Error 2
hashiru1,stall_other,Error 2
hashiru1,stall_constant_memory_dependency,Error 2
hashiru1,stall_pipe_busy,Error 2
hashiru1,atomic_transactions,Error 2
hashiru1,atomic_transactions_per_request,Error 2
hashiru1,l2_atomic_transactions,Error 2
hashiru1,stall_memory_throttle,Error 2
hashiru1,l2_utilization,Error 2
hashiru1,tex_utilization,Internal profiling error
hashiru1,half_precision_fu_utilization,Error 2
hashiru2,gst_requested_throughput,Error 2
hashiru2,l2_write_throughput,Error 2
hashiru2,stall_constant_memory_dependency,Error 2
hashiru2,atomic_transactions_per_request,Error 2
hashiru2,tex_utilization,Internal profiling error
hashiru3,local_hit_rate,Error 2
hashiru3,gst_requested_throughput,Error 2
hashiru3,l2_write_throughput,Error 2
hashiru3,stall_constant_memory_dependency,Error 2
hashiru3,atomic_transactions_per_request,Error 2
hashiru3,tex_utilization,Internal profiling error
hashiru3,half_precision_fu_utilization,Error 2
hashiru4,local_hit_rate,Error 2
hashiru4,gst_requested_throughput,Error 2
hashiru4,l2_write_throughput,Error 2
hashiru4,stall_constant_memory_dependency,Error 2
hashiru4,atomic_transactions_per_request,Error 2
hashiru4,tex_utilization,Internal profiling error
hashiru5,gst_requested_throughput,Error 2
hashiru5,l2_write_throughput,Error 2
hashiru5,stall_constant_memory_dependency,Error 2
hashiru5,atomic_transactions_per_request,Error 2
hashiru5,tex_utilization,Internal profiling error
hashiru5,half_precision_fu_utilization,Error 2
hashiru6,shared_store_transactions,Error 2
hashiru6,gst_requested_throughput,Error 2
hashiru6,l2_write_throughput,Error 2
hashiru6,stall_constant_memory_dependency,Error 2
hashiru6,atomic_transactions_per_request,Error 2
hashiru6,tex_utilization,Internal profiling error
hashiru6,half_precision_fu_utilization,Error 2
hashiru7,shared_store_transactions,Error 2
hashiru7,local_hit_rate,Error 2
hashiru7,gst_requested_throughput,Error 2
hashiru7,l2_write_throughput,Error 2
hashiru7,stall_constant_memory_dependency,Error 2
hashiru7,atomic_transactions_per_request,Error 2
hashiru7,tex_utilization,Internal profiling error
hashiru8,shared_store_transactions,Error 2
hashiru8,local_hit_rate,Error 2
hashiru8,gst_requested_throughput,Error 2
hashiru8,l2_write_throughput,Error 2
hashiru8,stall_constant_memory_dependency,Error 2
hashiru8,atomic_transactions_per_request,Error 2
hashiru8,tex_utilization,Internal profiling error
hashiru8,half_precision_fu_utilization,Error 2
hashiru9,shared_store_transactions,Error 2
hashiru9,local_hit_rate,Error 2
hashiru9,gst_requested_throughput,Error 2
hashiru9,l2_write_throughput,Error 2
hashiru9,atomic_transactions_per_request,Error 2
hashiru9,tex_utilization,Internal profiling error
hashiru9,half_precision_fu_utilization,Error 2
hashiru10,shared_store_transactions,Error 2
hashiru10,gst_requested_throughput,Error 2
hashiru10,l2_write_throughput,Error 2
hashiru10,stall_constant_memory_dependency,Error 2
hashiru10,atomic_transactions_per_request,Error 2
hashiru10,tex_utilization,Internal profiling error
hashrecoverer1,tex_utilization,Internal profiling error
hashrecoverer2,tex_utilization,Internal profiling error
hashrecoverer3,tex_utilization,Internal profiling error
hashrecoverer4,tex_utilization,Internal profiling error
hashrecoverer5,tex_utilization,Internal profiling error
hashrecoverer6,tex_utilization,Internal profiling error
hashrecoverer7,tex_utilization,Internal profiling error
hashrecoverer8,tex_utilization,Internal profiling error
hashrecoverer9,tex_utilization,Internal profiling error
hashsums1,tex_utilization,Error 3
hashsums2,tex_utilization,Error 3
hashsums3,tex_utilization,Error 3
hashsums4,tex_utilization,Error 3
hashsums5,tex_utilization,Error 3
hashsums6,tex_utilization,Error 3
hashsums7,tex_utilization,Error 3
hashsums8,tex_utilization,Error 3
hashsums9,tex_utilization,Error 3
hashsums10,tex_utilization,Error 3
image-encryption1,branch_efficiency,No metric
image-encryption1,warp_execution_efficiency,No metric
image-encryption1,inst_replay_overhead,No metric
image-encryption1,local_store_transactions,No metric
image-encryption1,gld_transactions,No metric
image-encryption1,gst_transactions,No metric
image-encryption1,sysmem_write_transactions,No metric
image-encryption1,l2_read_transactions,No metric
image-encryption1,l2_write_transactions,No metric
image-encryption1,global_hit_rate,No metric
image-encryption1,local_hit_rate,No metric
image-encryption1,tex_cache_throughput,No metric
image-encryption1,l2_tex_read_throughput,No metric
image-encryption1,l2_read_throughput,No metric
image-encryption1,l2_write_throughput,No metric
image-encryption1,sysmem_read_throughput,No metric
image-encryption1,local_load_throughput,No metric
image-encryption1,shared_load_throughput,No metric
image-encryption1,tex_cache_transactions,No metric
image-encryption1,inst_executed,No metric
image-encryption1,ldst_issued,No metric
image-encryption1,ldst_executed,No metric
image-encryption1,l2_atomic_throughput,No metric
image-encryption1,l2_atomic_transactions,No metric
image-encryption1,l2_tex_read_transactions,No metric
image-encryption1,l2_tex_write_transactions,No metric
image-encryption1,ipc,No metric
image-encryption1,sm_efficiency,No metric
image-encryption1,achieved_occupancy,No metric
image-encryption1,shared_utilization,No metric
image-encryption1,tex_utilization,Internal profiling error
image-encryption1,tex_fu_utilization,No metric
image-encryption1,special_fu_utilization,No metric
image-encryption2,tex_utilization,Internal profiling error
image-encryption4,tex_utilization,Internal profiling error
image-encryption5,tex_utilization,Internal profiling error
image-encryption6,tex_utilization,Internal profiling error
image-encryption7,tex_utilization,Internal profiling error
image-encryption8,tex_utilization,Internal profiling error
image-encryption9,inst_per_warp,No metric
image-encryption9,inst_issued,No metric
image-encryption9,tex_utilization,Internal profiling error
image-encryption9,single_precision_fu_utilization,No metric
image-encryption10,inst_per_warp,No metric
image-encryption10,warp_execution_efficiency,No metric
image-encryption10,local_load_transactions,No metric
image-encryption10,local_store_transactions,No metric
image-encryption10,gld_transactions,No metric
image-encryption10,sysmem_read_transactions,No metric
image-encryption10,sysmem_write_transactions,No metric
image-encryption10,l2_read_transactions,No metric
image-encryption10,l2_write_transactions,No metric
image-encryption10,global_hit_rate,No metric
image-encryption10,local_hit_rate,No metric
image-encryption10,tex_cache_throughput,No metric
image-encryption10,l2_read_throughput,No metric
image-encryption10,l2_write_throughput,No metric
image-encryption10,sysmem_read_throughput,No metric
image-encryption10,sysmem_write_throughput,No metric
image-encryption10,local_load_throughput,No metric
image-encryption10,shared_load_throughput,No metric
image-encryption10,shared_store_throughput,No metric
image-encryption10,tex_cache_transactions,No metric
image-encryption10,inst_executed,No metric
image-encryption10,inst_issued,No metric
image-encryption10,cf_executed,No metric
image-encryption10,ldst_issued,No metric
image-encryption10,l2_atomic_transactions,No metric
image-encryption10,l2_tex_read_transactions,No metric
image-encryption10,l2_tex_write_transactions,No metric
image-encryption10,ipc,No metric
image-encryption10,issue_slot_utilization,No metric
image-encryption10,sm_efficiency,No metric
image-encryption10,shared_utilization,No metric
image-encryption10,tex_utilization,Internal profiling error
image-encryption10,tex_fu_utilization,No metric
image-encryption10,special_fu_utilization,No metric
image-encryption10,single_precision_fu_utilization,No metric
mario1,tex_utilization,Error 3
mario2,tex_utilization,Error 3
mario3,tex_utilization,Error 3
mario4,tex_utilization,Error 3
mario6,tex_utilization,Error 3
mario7,tex_utilization,Error 3
mario8,tex_utilization,Error 3
mario9,tex_utilization,Error 3
mario10,tex_utilization,Error 3
md5-bruteforcer1,local_load_transactions_per_request,No metric
md5-bruteforcer1,local_store_transactions_per_request,No metric
md5-bruteforcer1,gld_transactions_per_request,No metric
md5-bruteforcer1,gst_transactions_per_request,No metric
md5-bruteforcer1,shared_store_transactions,Error 2
md5-bruteforcer1,local_hit_rate,No metric
md5-bruteforcer1,gst_requested_throughput,Error 2
md5-bruteforcer1,gld_throughput,No metric
md5-bruteforcer1,local_memory_overhead,No metric
md5-bruteforcer1,tex_cache_hit_rate,No metric
md5-bruteforcer1,l2_tex_read_hit_rate,No metric
md5-bruteforcer1,l2_tex_write_hit_rate,No metric
md5-bruteforcer1,tex_cache_throughput,No metric
md5-bruteforcer1,l2_write_throughput,Error 2
md5-bruteforcer1,gld_efficiency,No metric
md5-bruteforcer1,flop_count_sp_fma,No metric
md5-bruteforcer1,flop_count_sp_special,No metric
md5-bruteforcer1,sysmem_utilization,No metric
md5-bruteforcer1,stall_inst_fetch,No metric
md5-bruteforcer1,stall_exec_dependency,No metric
md5-bruteforcer1,stall_memory_dependency,No metric
md5-bruteforcer1,stall_texture,No metric
md5-bruteforcer1,stall_sync,No metric
md5-bruteforcer1,stall_other,No metric
md5-bruteforcer1,stall_constant_memory_dependency,Error 2
md5-bruteforcer1,stall_pipe_busy,No metric
md5-bruteforcer1,shared_efficiency,No metric
md5-bruteforcer1,inst_misc,No metric
md5-bruteforcer1,atomic_transactions,No metric
md5-bruteforcer1,atomic_transactions_per_request,Error 2
md5-bruteforcer1,l2_atomic_transactions,No metric
md5-bruteforcer1,l2_tex_read_transactions,No metric
md5-bruteforcer1,stall_memory_throttle,No metric
md5-bruteforcer1,stall_not_selected,No metric
md5-bruteforcer1,l2_utilization,No metric
md5-bruteforcer1,tex_utilization,Internal profiling error
md5-bruteforcer1,half_precision_fu_utilization,Error 2
md5-bruteforcer1,flop_sp_efficiency,No metric
md5-bruteforcer1,flop_dp_efficiency,No metric
md5-bruteforcer1,sysmem_write_utilization,No metric
md5-bruteforcer2,shared_store_transactions,Error 2
md5-bruteforcer2,gld_transactions,Internal profiling error
md5-bruteforcer2,gst_requested_throughput,Error 2
md5-bruteforcer2,l2_write_throughput,Error 2
md5-bruteforcer2,stall_constant_memory_dependency,Error 2
md5-bruteforcer2,atomic_transactions_per_request,Error 2
md5-bruteforcer2,tex_utilization,Internal profiling error
md5-bruteforcer3,shared_store_transactions,Error 2
md5-bruteforcer3,local_hit_rate,Error 2
md5-bruteforcer3,gst_requested_throughput,Error 2
md5-bruteforcer3,l2_write_throughput,Error 2
md5-bruteforcer3,atomic_transactions_per_request,Error 2
md5-bruteforcer3,tex_utilization,Internal profiling error
md5-bruteforcer3,half_precision_fu_utilization,Error 2
md5-bruteforcer4,shared_store_transactions,Error 2
md5-bruteforcer4,gst_requested_throughput,Error 2
md5-bruteforcer4,l2_write_throughput,Error 2
md5-bruteforcer4,stall_constant_memory_dependency,Error 2
md5-bruteforcer4,atomic_transactions_per_request,Error 2
md5-bruteforcer4,tex_utilization,Internal profiling error
md5-bruteforcer5,shared_store_transactions,Error 2
md5-bruteforcer5,l2_read_transactions,Internal profiling error
md5-bruteforcer5,gst_requested_throughput,Error 2
md5-bruteforcer5,l2_write_throughput,Error 2
md5-bruteforcer5,atomic_transactions_per_request,Error 2
md5-bruteforcer5,tex_utilization,Internal profiling error
md5-bruteforcer6,shared_store_transactions,Error 2
md5-bruteforcer6,local_hit_rate,Error 2
md5-bruteforcer6,gst_requested_throughput,Error 2
md5-bruteforcer6,l2_write_throughput,Error 2
md5-bruteforcer6,atomic_transactions_per_request,Error 2
md5-bruteforcer6,tex_utilization,Internal profiling error
md5-bruteforcer6,half_precision_fu_utilization,Error 2
md5-bruteforcer7,shared_store_transactions,Error 2
md5-bruteforcer7,gst_requested_throughput,Error 2
md5-bruteforcer7,l2_write_throughput,Error 2
md5-bruteforcer7,stall_constant_memory_dependency,Error 2
md5-bruteforcer7,atomic_transactions_per_request,Error 2
md5-bruteforcer7,tex_utilization,Internal profiling error
md5-bruteforcer8,gst_requested_throughput,Error 2
md5-bruteforcer8,l2_write_throughput,Error 2
md5-bruteforcer8,stall_constant_memory_dependency,Error 2
md5-bruteforcer8,atomic_transactions_per_request,Error 2
md5-bruteforcer8,tex_utilization,Internal profiling error
md5-bruteforcer8,half_precision_fu_utilization,Error 2
md5-bruteforcer9,shared_store_transactions,Error 2
md5-bruteforcer9,gld_transactions,Internal profiling error
md5-bruteforcer9,gst_requested_throughput,Error 2
md5-bruteforcer9,l2_write_throughput,Error 2
md5-bruteforcer9,stall_constant_memory_dependency,Error 2
md5-bruteforcer9,atomic_transactions_per_request,Error 2
md5-bruteforcer9,tex_utilization,Internal profiling error
md5-bruteforcer10,shared_store_transactions,Error 2
md5-bruteforcer10,gst_requested_throughput,Error 2
md5-bruteforcer10,l2_write_throughput,Error 2
md5-bruteforcer10,atomic_transactions_per_request,Error 2
md5-bruteforcer10,tex_utilization,Internal profiling error
passordCrack1,tex_utilization,Internal profiling error
passordCrack2,tex_utilization,Internal profiling error
passordCrack3,tex_utilization,Internal profiling error
passordCrack4,tex_utilization,Internal profiling error
passordCrack5,tex_utilization,Internal profiling error
passordCrack6,tex_utilization,Internal profiling error
passordCrack7,tex_utilization,Internal profiling error
passordCrack8,tex_utilization,Internal profiling error
passordCrack9,tex_utilization,Internal profiling error
skein1,tex_utilization,Internal profiling error
skein2,tex_utilization,Internal profiling error
skein3,tex_utilization,Internal profiling error
skein4,tex_utilization,Internal profiling error
skein5,tex_utilization,Internal profiling error
skein6,tex_utilization,Internal profiling error
skein7,tex_utilization,Internal profiling error
skein8,tex_utilization,Internal profiling error
skein9,tex_utilization,Internal profiling error
skein10,tex_utilization,Internal profiling error
aes1,gst_requested_throughput,Size 0
aes1,l2_write_throughput,Size 0
aes1,atomic_transactions_per_request,Size 0
aes1,tex_utilization,Internal profiling error
aes1,half_precision_fu_utilization,Size 0
aes2,gst_requested_throughput,Size 0
aes2,l2_write_throughput,Size 0
aes2,atomic_transactions_per_request,Size 0
aes2,tex_utilization,Internal profiling error
aes3,shared_store_transactions,Size 0
aes3,gst_requested_throughput,Size 0
aes3,l2_write_throughput,Size 0
aes3,stall_constant_memory_dependency,Size 0
aes3,atomic_transactions_per_request,Size 0
aes3,tex_utilization,Internal profiling error
aes3,half_precision_fu_utilization,Size 0
aes4,shared_store_transactions,Size 0
aes4,gst_requested_throughput,Size 0
aes4,l2_write_throughput,Size 0
aes4,stall_constant_memory_dependency,Size 0
aes4,atomic_transactions_per_request,Size 0
aes4,tex_utilization,Internal profiling error
aes4,half_precision_fu_utilization,Size 0
aes5,shared_store_transactions,Size 0
aes5,gst_requested_throughput,Size 0
aes5,l2_write_throughput,Size 0
aes5,stall_constant_memory_dependency,Size 0
aes5,atomic_transactions_per_request,Size 0
aes5,tex_utilization,Internal profiling error
aes5,half_precision_fu_utilization,Size 0
aes6,shared_store_transactions,Size 0
aes6,local_hit_rate,Size 0
aes6,gst_requested_throughput,Size 0
aes6,l2_write_throughput,Size 0
aes6,atomic_transactions_per_request,Size 0
aes6,tex_utilization,Internal profiling error
aes6,half_precision_fu_utilization,Size 0
aes7,gst_requested_throughput,Size 0
aes7,l2_write_throughput,Size 0
aes7,stall_constant_memory_dependency,Size 0
aes7,atomic_transactions_per_request,Size 0
aes7,tex_utilization,Internal profiling error
aes8,shared_store_transactions,Size 0
aes8,gst_requested_throughput,Size 0
aes8,l2_write_throughput,Size 0
aes8,atomic_transactions_per_request,Size 0
aes8,tex_utilization,Internal profiling error
aes8,half_precision_fu_utilization,Size 0
aes9,shared_store_transactions,Size 0
aes9,gst_requested_throughput,Size 0
aes9,l2_write_throughput,Size 0
aes9,atomic_transactions_per_request,Size 0
aes9,tex_utilization,Internal profiling error
aes9,half_precision_fu_utilization,Size 0
aes10,gst_requested_throughput,Size 0
aes10,l2_write_throughput,Size 0
aes10,atomic_transactions_per_request,Size 0
aes10,tex_utilization,Internal profiling error
aes10,half_precision_fu_utilization,Size 0
